Year,Month,1. Economic Policy Uncertainty,2. Monetary policy,Fiscal Policy (Taxes OR Spending),3. Taxes,4. Government spending,5. Health care,6. National security,7. Entitlement programs,8. Regulation,Financial Regulation,9. Trade policy,"10. Sovereign debt, currency crises"
1995,1,131.65406933377707,185.1980705480424,121.83597235698655,124.18735245364715,127.88320463317474,132.20772433006638,64.05306779658231,189.5622662524907,152.80071715591012,112.12877924691433,433.5823536670241,622.0461044003958
1995,2,130.35668060219828,166.74132037895808,112.4075109380335,105.66415958478777,129.5672273866724,67.86733843358515,137.12743391535486,151.61052203697594,189.98634763956883,75.95328495188559,207.1115153153379,318.35996303016714
1995,3,96.35862161940233,96.29856450878347,93.91165713929858,83.88656998137691,120.0567226627606,99.29326459591678,73.51975742336909,123.33984549313152,159.4438720563645,65.97952070940796,179.91477949323317,146.41131064885613
1995,4,69.77728369425785,49.73308923025985,54.819813370435,57.30101823454694,63.579260200982546,70.65896205535851,63.083521708038816,84.13834538885077,96.28869927621244,23.29415086513244,56.04629469499328,68.9209241887268
1995,5,63.30757797087156,39.371442832303714,50.59415113793578,51.99925160720296,46.40057918961581,49.56865784823776,56.589340934423795,56.01835952875679,73.51548174577962,15.111316187849598,114.52831435541452,50.298962122731716
1995,6,94.56129439898935,120.16327847104172,80.00119405195565,69.31678230929876,109.33189507535874,70.43841255141938,83.52128900900372,101.53376917764538,85.65096556305996,46.442884552640244,122.91698332824504,223.29384890749387
1995,7,89.3513628912475,88.64650384032439,66.42608927500142,61.07003588528592,103.24381487632841,81.32199990486288,71.13805901902766,114.14276533902843,80.94794875477925,24.016786586410934,46.227979081686804,53.29425197217145
1995,8,45.52693451587904,35.921198791209186,33.04507722958708,26.798504842699995,44.10648526992559,45.59799750452731,35.166358424334355,63.63518479419901,61.65952786192366,7.695105356238783,72.20698301075761,17.075760003623444
1995,9,53.4911702138125,32.48447844267121,55.28647225363163,54.076568442123595,54.97198120945964,50.335960247569034,41.88150485510392,87.51615485012579,60.015535599882384,7.672616568002209,22.152602946979922,17.025856443773066
1995,10,80.55272146401053,42.06806602581002,85.65940006046075,81.51889081626135,98.4227835719448,100.23239216651591,55.568817257418154,135.05779905245595,88.98989245938004,7.176141457937489,129.49478430866915,47.772472350276125
1995,11,90.58875285222706,93.9392426253172,120.04344463885349,87.08200998650723,216.50068953178405,128.34543252767273,51.637643315928706,170.8296129815196,53.61833546180106,14.7918805925439,80.07665671357562,32.823800494915176
1995,12,111.60231267968317,176.51570213896582,150.724426845348,94.12134110015607,296.73675394279604,198.02165558207517,69.12710408423159,262.44945492050647,77.5518016280002,69.0275083337942,38.75243571623328,34.038871648900006
1996,1,116.68931016173552,138.47096025380472,154.16923442671998,119.86579602211296,264.2732980437005,147.23892636029436,53.97342529053874,222.6450678848646,117.98676263094778,38.652444747704266,44.639387558965296,17.154277674184264
1996,2,90.70810120053248,57.522703726971564,104.9239181232349,102.08604358781656,143.56049310200473,120.38118419022601,73.19891253592344,122.21091990555529,89.19698336748567,15.584489398166046,191.2329726780877,0
1996,3,80.6100660419562,68.22388145847961,80.04733286443977,78.73037220286925,88.09498783448936,85.29154495673865,45.95862188962769,97.39474985481357,95.13492827732881,13.661890381764627,138.05753312121985,45.47445757172527
1996,4,62.70352938103242,29.41227211331113,73.17057781402715,66.80397883571922,81.7325519926776,82.987568666658,57.9251922446852,91.4901706969868,62.57074826302089,7.129797293628009,66.90241760416619,15.821317814936746
1996,5,74.73056782869264,57.68786294574313,64.9581334336436,71.74183431582101,36.25978709891962,67.76307084481677,70.91632662784335,102.96334972656368,113.07787512096344,20.43823115974983,83.59729987733446,15.117762700048338
1996,6,70.12630216901233,71.41474328293693,60.11684865817489,59.39506380850436,61.34671052820325,85.07724779663869,69.59037303127768,52.10775038293706,80.88014137925043,43.855980419884375,84.41484618114566,16.219708539931535
1996,7,64.63349734336958,92.13380975751814,34.5504216024896,35.78221166734333,25.029259298803943,54.79550023786486,31.04262729152969,55.37550910545328,52.14217672972336,7.192323720780808,51.91471847982898,0
1996,8,70.60641789823046,42.34075808668137,80.60094248328156,87.77949906372828,67.00859534526892,100.22703620194962,64.54104513957775,154.9109619078222,112.94267419306723,34.82353145833868,60.32611108122451,15.454973990164314
1996,9,68.01254031829703,68.95224722696497,47.78797621153371,49.70689232532851,36.522498560315064,74.00479690277777,67.94573684912052,89.54225764762374,77.60716379356452,7.136587948092451,51.51241359747064,31.67277312131364
1996,10,67.23144302293868,45.356486609691075,73.85207135630368,80.83419150697895,67.87829338470166,96.8396743047474,65.66530872150622,100.22860171802215,75.91343534285475,39.79076702868654,67.01628866229274,14.716228838267861
1996,11,62.45230494369013,31.4627741239445,74.33302907616441,76.6710530207652,81.92902175258399,141.6526909491298,56.062211719829264,149.5471909376543,71.09024649814211,6.900489923389315,89.65483342734913,15.312475188359398
1996,12,62.99679184151652,60.654919130632784,47.96579488532408,46.328147608312975,46.9227500578406,42.44581037415228,49.10296491903726,75.57707762792664,73.79615313822265,21.4894294027455,118.91940900724327,15.895313627234877
1997,1,68.9113208001396,53.13118400884018,85.09770306067371,83.41758656448164,86.27217376565903,89.18956792866446,55.22548045102154,160.8836962571245,53.170334516658,20.39249931510381,44.15836531321155,0
1997,2,64.54440055378686,19.423842951669506,58.86348706532163,58.75018676279845,79.11356642815076,72.70123016529777,58.1457068604768,136.73726767903645,64.17435989462602,28.62775848261101,98.15269557022562,0
1997,3,61.015669538615434,60.959100637169264,35.76176930647119,39.15313178674494,23.512046809630167,52.665457197807626,55.08169837638722,54.58760986484139,42.60812875316358,25.52396110631277,50.66429979525895,28.31936757304169
1997,4,56.85521211793286,65.53338005045384,37.66068127096898,40.703504554419936,17.653327658517867,39.30832881206507,41.26290378854518,47.290959993752104,46.826471996904324,13.26732523973162,67.0351665300677,73.60187131810956
1997,5,74.99195665331446,75.03735613587692,70.05714063473431,72.31134210472078,62.15179238677371,68.35481672897758,52.48270987861528,93.94655680218733,67.7836535664601,6.459902304237036,139.88414143374652,28.669585739868797
1997,6,75.94349581073953,54.07790850846296,62.08396320504836,58.27914328057775,58.6689574311063,46.21174601447952,51.97455840936773,68.10547344849799,119.77147339791935,81.88615452991192,68.95702922069094,45.42719877248844
1997,7,57.11361919836941,24.046708559288636,46.855546038974424,51.082786072874526,41.09279799030207,76.17533591397796,48.329341990804764,57.242765203170286,67.35105079839772,6.922099944321835,89.93560230732382,30.72085745375909
1997,8,66.4231831647832,75.88222823841478,64.44286060005696,62.37465079663592,55.87231762735624,50.717594813235166,43.94370301765525,79.72912758800165,82.55296402921991,6.657067800324817,134.5433659108074,103.40617935246893
1997,9,47.764989950814794,16.5745098674803,42.51751992896951,46.78543716111133,27.177212360597554,42.144362234305504,26.12264109166633,81.3950997146334,60.788668967927784,6.638119441468621,114.99463553130873,14.730264136800434
1997,10,72.45949887492397,80.4511045213234,46.86519612236076,48.352877132563535,21.138937533496982,37.27996972761283,30.073177559366044,76.21523660414981,73.00981836189551,42.52089765320287,100.84479725108145,283.06694054918813
1997,11,78.51168233381031,53.721401188091434,51.92206762875946,57.018960006555425,26.311684677278,29.921589476088883,66.8979777927528,32.98724583303036,68.66148178538866,38.56026952505091,180.91504908559864,313.7451082486126
1997,12,61.672327349932054,59.10262711802081,47.74205256815342,51.669136815039096,13.42736353086868,40.25613391262847,42.4660044223606,46.761199984272324,81.3412024618818,59.034162553064526,66.2842291318601,858.7729986376792
1998,1,107.57837430255799,120.80201184079752,88.90591978133645,94.38953112223929,129.60512258168143,139.40152229322615,68.19408962930545,202.4253239854536,117.12906867561395,63.95244057300593,69.24200878610823,1490.0879196989008
1998,2,84.99236179453438,137.38720517691348,61.08514742381239,62.96170017691253,64.08444089117563,63.43231690780251,54.9602343364843,129.15717761558773,50.83012966162319,33.30388485037038,43.27017765250224,1492.8347559958854
1998,3,69.38604828361856,54.35452969337791,88.93704807215636,90.44539371566296,58.56791282018997,50.45704590977981,35.56287353495912,83.28551618352607,60.269954571712326,29.80290954018843,38.721524415523724,383.57662195893136
1998,4,67.67870712002554,56.65689445643315,69.71082747358948,73.23370426391453,43.43853313766018,50.9760331692639,53.14675646346523,86.67706328193007,44.860464741158076,11.470268209085615,74.51391111860987,381.79505942061314
1998,5,64.06512807949326,60.91892759615546,46.113808667801095,44.028194942346204,41.99622673036952,25.53904594797529,65.10746075612673,30.971251258900136,65.61644463828885,18.10184157410681,108.88367999100096,415.07700150659923
1998,6,65.60018173857084,58.822420920745685,70.42506569989719,77.02026493916671,21.127380059479343,66.89059535314063,36.02954819315607,93.81034432695036,41.841867877114694,19.351608407158576,55.87252974650395,458.04828643265375
1998,7,66.03146586123113,83.19637324772575,59.46769808959586,67.22145393407614,19.447883180748285,30.828488579088095,44.22056070325062,39.73366726255974,48.33342307826846,63.33608697591836,45.71645065792182,758.9452725841992
1998,8,115.51473016392565,146.0987998653949,60.527742508479996,63.69055970462107,42.883160068763225,41.64643721781676,105.56613327838535,65.16737591825049,67.8214940595646,44.436621420723114,41.23887201985284,802.9404168457443
1998,9,149.5518043561746,239.2139406075939,104.24908101453816,107.5966508005425,102.74480936397312,94.5610351023214,110.33539652169361,200.72375383752288,79.4074839538585,30.604563722828587,66.27179357672799,923.6141402835796
1998,10,112.14643936641808,157.48403034181757,98.10410958527345,103.7112399422003,86.51602901412149,78.56362855050415,59.45100322981664,114.00339627325341,79.54157798910076,22.845201840313806,74.20425173961769,342.1875814756751
1998,11,95.78270800366144,148.74907973482217,57.80821205674881,60.82892288444306,31.027580484236996,56.455193170500756,48.48740358600751,77.79923160310126,62.460886882568175,24.251468620263434,74.39577129501741,174.8988189054059
1998,12,82.45076375112136,87.63404597901487,55.111333100501724,57.59503403054299,21.77680327891601,63.56671419393811,53.22313922690133,117.77253788805085,63.27433079732838,43.80396233109728,67.75290060239011,166.63340730714938
1999,1,87.77779816361385,109.77787194875297,114.78343322853098,119.28403858355594,98.57290751034762,128.65665997855413,62.655890894825305,235.14894714142537,76.9394127060174,54.172669786553264,69.51507401379774,400.7047186519907
1999,2,62.55172892419256,37.158917403311,50.27196516409925,51.69566246357332,36.285664213586784,77.61249571829629,50.434870899287496,115.03656539089647,51.309317801322145,18.337008418737533,75.00279156511759,67.81764521021687
1999,3,54.811700683698874,49.21654488206715,45.070013223650136,48.59393209164313,20.371913731011468,36.27140145958615,37.89950699003736,52.02692461221613,50.629897152491964,16.586346286912484,119.72146020153535,49.07439303655278
1999,4,47.56157167557845,34.72728771097377,46.1579854815936,50.25724439876259,35.61391821554673,27.316761967899275,47.732407909391895,38.40822141820578,44.96906296370817,22.4485453766025,52.66145359889012,199.25703705695705
1999,5,48.318102493096646,30.15064844919146,29.1092852774086,29.937733417495682,20.467330923066278,15.281830479069018,55.000138923125654,30.0951975874786,44.50865609095806,27.77338797107651,24.05644140154987,98.60849161154142
1999,6,50.56334961113422,58.499432536946486,43.962545015374495,47.627841850882454,29.0926683714561,56.39338289836884,37.58571328416977,57.4124557198111,36.1517044247086,29.608231606925646,59.84002654844766,39.42114112641698
1999,7,70.32283475057898,89.19775325649779,77.87356972994846,84.79380535329102,137.9450179979526,153.86845725120037,57.779312694306306,198.90150435742478,28.193413567258435,5.911141003863327,51.20045754728462,78.70241182419684
1999,8,52.94883409520122,77.38758338035704,44.77192532610268,50.05158171498612,47.07297482466761,48.66480236296306,35.75923431327917,67.21255454757782,47.16138966648579,22.995443771446357,49.794838332879166,63.78481203959148
1999,9,57.72179647091894,64.48694181676726,30.34825299404095,30.310794772654145,24.553860885104978,59.22974942419325,46.40459082517118,48.862607916601604,46.857103215847026,45.69415320085744,37.10517060481472,88.72257920026945
1999,10,53.87392132556401,64.17809849652328,36.5554410607751,34.270023391647314,32.12859325208994,43.179576829967935,40.511728002660796,40.27996750779599,38.92615854967659,15.695019537982262,45.31511942353499,69.65580702945991
1999,11,53.393450434432935,56.33389621092453,33.664192970304164,36.947746978176816,16.16486386121765,47.747135952843294,44.39317252151355,62.728299501052604,86.08757754677245,45.1236428276069,126.21097933506742,125.16405879822405
1999,12,71.8890286822007,115.68964999253008,48.47824819000266,52.00566206150396,19.315424339613692,61.08041722372156,43.68451306251722,85.4680870596186,69.88850528384667,33.302492014549344,128.20257187010236,36.94980996601867
2000,1,56.997937174728456,47.469651552902704,57.20706806489756,60.5817467776475,38.52387130152226,84.33868433201746,67.45322472560515,96.27992271454355,73.91890601734545,16.605135018407402,71.91424718351676,122.82495918967705
2000,2,50.00945873711664,53.641941199183634,62.62095242887393,67.48270821012649,59.50008937962832,57.821425031282246,25.828318638237498,61.334415305081976,62.10722503369536,23.25293380877697,50.35241290759234,38.69942307972113
2000,3,62.83560171851486,49.18063888457009,45.940766610348334,51.492371967655316,11.461960261507569,37.7031448634429,51.693588063994945,31.93329887988594,81.57404231477602,40.72174223274363,88.17975383586639,45.181622934635364
2000,4,58.36208567181267,86.93387080975837,46.787095264757816,47.88025509375492,20.072720691737203,29.974393438778097,36.6513590767841,57.476505033034805,104.9691292699516,76.26616739652685,82.57421586475193,72.53048959065679
2000,5,73.31537659917275,95.24134440203088,48.27167286710202,54.558910370919996,20.311027311180126,38.680283868222,40.4379007146434,72.96746540981032,68.74385210169791,46.999252296739584,245.00958401488393,23.1762894987731
2000,6,66.55483195397755,88.45760827449179,36.065202914227946,39.26004889720312,22.54060282959997,40.77996930038889,42.632995024892345,75.35839845905154,110.28877542423065,22.022452027865047,35.76592550203761,73.30311050535242
2000,7,52.77493362892088,43.26377387605583,36.768926801916315,39.5606924491066,12.639235043707895,54.642335794497875,25.651400606791068,78.42943326411563,58.897556716925834,39.29129069202358,60.7730162096869,37.36672036663883
2000,8,46.96610859802845,55.601949592855256,25.866951570424156,26.001242515441362,22.46701071711935,69.68027665391381,32.50892100615532,44.70973998205886,57.830969868584816,26.131609059293783,22.634383774776637,0
2000,9,65.62060302829447,82.06733715298608,45.0186595558567,48.02977323007734,35.170595302862445,75.83642542347073,52.34454612854595,57.39187631409073,90.84267072092285,29.453239954990774,99.21129841203721,141.60893268572812
2000,10,66.71499726338524,70.28354685349954,60.73535063322109,67.60016103665889,49.08535763429189,89.31161578953544,56.008025198681466,112.13745601659684,88.74832682458074,23.97850540963054,65.76986998489774,85.13488710866864
2000,11,137.9984526120041,227.22342454252615,94.58327214960548,102.8157306765874,56.85788891979367,176.34181421696059,93.18476118321833,166.89356923231946,115.44337605341114,49.5989924036711,143.20366143031308,99.05601110684962
2000,12,122.61004487076926,210.67382244964304,120.57774456783858,132.13131131627483,93.66245033890823,153.59202568393331,99.47478486397206,181.46234744736503,113.37862628746169,63.109924267411756,98.69861031624568,81.69207454216671
2001,1,119.46414492449182,166.23864511840875,114.54153277333667,128.29091627359657,69.41865191933354,183.90069425472547,69.95359178312422,163.18297585849783,123.32823517604776,42.38930917491449,91.79073986944574,117.57955815435822
2001,2,123.19180775799849,171.6383251313895,161.34437733966294,182.90527055877013,160.15696299771778,164.4230459598494,83.45438873639641,263.3826395973661,95.3625036643711,38.03220654939461,43.13873890538478,120.56436274022933
2001,3,123.04348363627065,133.97302274521945,153.580493328626,171.7512285886229,148.6039962312335,148.50823987110383,31.94648278457609,190.44659293345893,73.86448956126712,48.395990158905875,31.43932158745316,10.7392722364899
2001,4,106.71442668797272,155.78921578109924,94.33056789222596,103.75738001048366,46.7583776011424,74.61107029106996,39.081729012257085,90.62258950532389,94.7344824075754,79.44960366055341,82.43675067024138,308.52847725258624
2001,5,93.42091518994125,114.26965663310807,102.97088429510892,115.30438511239781,46.45520067419925,90.94311135886024,38.61513072462007,112.90293362278899,81.06355380426099,33.79906394462103,24.396411475431332,10.714504824765056
2001,6,69.22882532351797,61.842786807157836,61.817666611311566,68.27668055878381,22.26269390754749,67.95062083623014,36.81517971837227,67.93149052804485,76.07739444213182,25.893966096498307,48.595180532391595,22.983916665795252
2001,7,89.80051550004691,89.45618767721984,96.65039829590133,109.23538979412014,68.76267470595779,108.85344600719066,46.63922281568424,154.15758700815937,107.14281426697376,183.7007722393544,49.25015105087355,46.587392211727085
2001,8,78.81920847315446,90.24769949011294,80.43925712437044,89.20491981110311,54.055891259703515,81.75600901065015,31.038430626289955,107.37295101395242,75.56849549065026,44.011070492424096,60.00530132508653,32.55413419483563
2001,9,234.08638594629937,407.9408833241052,198.51368420899541,190.584693058005,192.78605363153932,128.26581213401212,537.9830646004415,247.28175811661868,209.91464139366042,452.23703844134633,148.07043337796316,51.72849825315403
2001,10,232.74855858843884,337.9183301308995,274.39349786550434,287.18863056635814,299.9644073700264,205.7989810331549,474.05885083047065,315.28987545540605,124.5316107296001,84.36834645040629,99.35938784269852,19.707040271168687
2001,11,153.50151670616458,197.33819163550638,178.86596040174575,189.64847064391245,147.9025816251242,126.6084738031989,267.56053622162176,141.72770329138802,121.16067191950305,69.02994248323199,106.29614334602026,20.42404318656821
2001,12,125.33410667834855,96.78871963480586,122.15132861414156,128.8782546620514,79.05515799050448,96.86340782089617,193.07069172111733,150.9117525192295,120.97714120414747,81.05209852726313,130.77364108038395,31.739645294811243
2002,1,138.21445932999416,137.56052508035205,172.9288646760444,184.2452046494147,152.85575394612442,203.99558574401348,194.75024958839876,234.8681500062212,110.51323740778693,54.30617860270841,91.46339246894546,100.4230643597728
2002,2,86.5854369270349,60.00462246825715,86.5981890735601,91.66290374251166,85.34041701798006,107.06113141481407,108.22226509577176,149.60209261973938,108.13259087845648,154.57841298580382,33.810857177473835,31.183268273567663
2002,3,94.04332915815509,103.1453972321474,82.61024291562457,86.26842171438416,66.00561717349716,96.44257938237071,74.76884594908711,101.75426389415695,80.38077571023307,94.58286474636935,86.8898587606275,28.620453417445827
2002,4,73.65613194689156,57.964062896522485,72.4555880965893,81.04187315423552,53.7238167450759,56.49814595297095,77.54487699091476,74.83792728064662,57.83891702988274,58.82370405683911,22.86274290184945,0
2002,5,86.96267501986902,103.29683697149457,76.24549085362236,82.87907963946645,65.22520361969616,60.964896112931164,64.82744757081186,67.21113585458122,60.78857013544552,78.5661078453054,66.16118958749824,0
2002,6,85.0662428610639,68.21598958875886,81.15568335060112,87.36114417730015,69.63524259095146,78.9890711454509,79.16824271977838,80.8356134660621,97.34795584893877,113.3908441432745,57.97449108424607,10.48412568532406
2002,7,125.50016883921485,114.26022054508677,116.47010177654523,127.94599680001373,104.31544516495184,135.05571160076755,133.00500881794613,167.04167691953992,168.09045430322314,476.2499995905176,123.75386344188995,84.54549034227509
2002,8,110.17499862229323,131.14199275631046,78.15587857426726,85.69764785886201,45.79415740596405,96.5791900935594,105.07327626028462,151.82452160183746,105.84448592039568,210.28489426793374,71.04837939887315,49.64159131273274
2002,9,138.38245978667504,178.29577627398078,102.00751291008038,102.045771844355,92.3440814750785,139.95618879603646,341.922306410692,161.1077539690392,114.47190039678523,56.93578904239776,34.77410438111175,48.59342021757185
2002,10,110.56529969405398,120.57671910200607,97.30410351150216,102.47810897506483,84.33211536481998,151.28971609542415,239.9491152575088,131.29632353672275,94.77731875658364,109.05026790223529,52.47552045835774,26.88745517549752
2002,11,138.05143675961378,206.8669626698974,134.74182173029544,139.98663304527352,119.76126776865537,123.81113469899903,302.3734688020332,220.45247000505196,131.54634257340035,162.9757942852525,21.114354854680517,9.273079247335334
2002,12,149.9036974366397,165.02271503489632,169.62828796775347,183.0727466540767,138.10106503019873,169.65658303473404,330.8824632411435,304.8042547811004,186.37499918976425,455.5958889290419,53.754726373393446,38.88408829047955
2003,1,180.10418990772408,171.75527105721636,257.4577434558926,276.98693577807387,270.1722221960406,293.1870897586615,393.35719299190436,308.56285327469425,156.3944378601795,151.6549874832622,29.585318590120668,27.286114685354754
2003,2,189.2582883151372,283.7969519541221,253.4872903016343,265.97887883902723,276.05869936643967,203.19310086434047,523.5464800065381,245.16816466870804,160.6966234899362,296.7713833089405,66.1536300049848,9.684530702093083
2003,3,207.77527064432132,300.74964854125585,238.30227525609473,256.46843577716777,194.1384534737063,202.36906065088237,593.4599848645659,200.86415669704863,147.89967980134955,121.99059995139908,79.53238049194812,17.464660230136616
2003,4,133.6861843177628,155.59133796729333,167.8674880521314,182.70013199416434,111.28641608206814,117.66446183822787,336.1705584255214,135.0581999818726,101.35949077869084,119.43630890688206,29.72758655921441,18.278217594145946
2003,5,115.42182462742612,121.92483906579868,158.83671884631016,178.96105798167392,128.45398364907294,135.33534257733155,210.05292979620424,123.09107712099632,118.1914627442267,283.7764972944054,49.04426985361315,35.47672637905774
2003,6,88.49870741682648,67.79086705312503,112.38230309393178,119.16165266218141,88.4304347958093,95.9465958977936,111.84796437669863,84.15586126967611,88.94332668510113,81.2651119147568,27.785250921772818,47.45544094806157
2003,7,81.3458531705148,51.746649556235106,89.34477809564636,84.9941379591073,93.25875245473067,80.34367160297711,97.45804863536378,56.53515609935262,60.35782671817193,67.49257206318163,21.313526492932617,18.721104345305918
2003,8,87.33799095402082,84.19547343173775,102.39002907526705,107.06663149664799,119.07266134035001,105.63835681699828,96.88245909301139,145.87118958678374,81.85265513430156,57.755205535525555,50.62130026488396,146.46995653598108
2003,9,93.7296911525787,53.8378164971781,99.11623746603529,101.79195554840094,103.18375920526655,111.83463698143149,111.46124494683517,53.32150321215538,104.69595770128073,32.51994468326564,76.28768498119294,54.122336053431454
2003,10,64.01155898516527,33.86371584489239,82.70830963455498,89.60396377531798,69.9367113113212,67.5863743206986,94.75320609428918,32.82720932452756,55.9694391138508,7.427070131694508,61.65050552274912,82.40489325859204
2003,11,58.84477455821418,30.292232631084158,73.58589807405905,77.45921299515543,44.703137595409075,95.8529731168361,76.49111510403434,96.86757420909989,67.8943137543627,56.61642364214354,125.51745620884753,0
2003,12,69.54688484078055,60.476482172260454,82.2954280590446,89.6464201167556,77.71460313779417,93.44195215811129,90.62361593010664,69.42593055350068,72.42843780043873,57.77141330456557,86.37821621192109,36.627765052870565
2004,1,91.41056811619576,94.51192913553523,131.21891278300885,144.69559112569246,102.51409800077921,185.87389880094796,145.2369664358462,186.74288138574497,113.91434705111787,38.522138889146085,50.050010705257975,25.644670269420136
2004,2,81.16808168770913,53.071842748070026,111.19533877092097,114.17697409823883,96.73930529072669,135.35925224894686,102.39780395111099,68.5412275765082,62.178672619776066,48.88733592134862,147.03015210581802,27.1207597805229
2004,3,63.4661978783671,38.915768923689086,73.43260280954222,79.05921453841565,55.225390511081194,102.45438487069521,84.9131569690994,101.1677427545605,56.4043250791341,0,61.352914549992875,8.200711951550977
2004,4,58.45098920566661,57.156985768151,64.59898262748798,71.0976157080071,27.714422703831897,97.09715065816934,65.88141216198417,40.75133345084788,39.46140189598734,41.36815683223838,27.145307329787446,16.690484881626787
2004,5,75.19951024681369,92.67783957726706,62.95430409044558,66.1301587732015,37.55771725464639,68.93911117929726,100.76725925676722,32.03164587627551,62.14824157740824,78.63077443934871,81.08038270769369,41.54404066168885
2004,6,76.65543128233202,114.73608299109554,62.7018406190686,65.14772869983958,40.821240994186645,72.58685324347464,88.09391780475896,50.04074505692402,80.65448990543922,91.73058968783579,43.1816154263494,0
2004,7,59.93571508786305,73.3490920294071,52.98298576890841,58.02479521164564,19.758717680257018,65.53624564805362,75.0490719876903,33.25832736498687,76.72802132950284,44.23951423428599,26.126513042198276,17.84896886975737
2004,8,66.50676626195181,95.12458581094265,61.22607301867874,64.26022542261906,27.1051135797581,90.65845607288016,115.68276203463509,64.41028186654981,56.466697862789296,19.472085552634404,39.35426241906095,0
2004,9,71.65419460297088,71.32165236865772,63.29700610891815,64.86664275900694,44.31106645997609,139.03584130481062,120.03756344843029,114.78842680939415,84.04305303168655,64.55894408547918,32.89349496032668,25.28099855664345
2004,10,98.43444356210091,107.70223015002409,131.91713085465005,145.92203761912089,89.70369394323265,238.14894717632342,172.22324062334414,153.94866490912557,84.93966031337278,35.05665419015217,63.260373273663284,15.55843580479974
2004,11,72.93830695301922,78.57551175347272,79.8456704179384,85.96023437704349,54.79064234487925,138.0185515943607,122.03058721518583,149.42309757869893,55.37901832046169,33.928190891036245,40.81602708243197,25.09602395253982
2004,12,38.384506276970114,28.592294059833076,37.244509863707755,38.37381528959627,24.646939201161832,42.20191944384922,32.956613864374724,47.20854154911988,46.658723877049134,26.33790371855652,32.59009966688517,8.34927253988588
2005,1,63.28755908684476,77.83283293286578,66.5608973962439,69.76113057502756,46.42591906183452,99.86236563689027,71.04617948673615,113.69731533081146,57.92331344900457,80.47512343647604,18.4823967002117,32.468665125945755
2005,2,60.01146221041316,31.340544536425046,66.45221560024096,70.91593032147084,41.36820069760546,105.39038966364656,87.95495502600471,170.82112765275232,61.9623097836355,43.30419812206112,18.23341731226838,8.007818607297867
2005,3,54.56060965279669,42.25327753097176,64.21262933864617,70.19377045624886,34.52586384815893,79.62372997758935,60.93732737533949,98.03969847676326,75.4931462028369,51.89569623551354,25.752851420752464,14.39483952971683
2005,4,62.471203146772986,68.83730803378565,59.05549097388221,65.01561541714437,28.612568448262124,49.059737452851,46.30599739680951,89.43668775360354,68.29183328947553,37.50039336279121,31.989523222747614,45.389966322281815
2005,5,69.62570491130835,60.592869982490214,50.46590156453004,53.17974901755828,25.548193795287006,70.43236203131976,55.01082922666276,76.12079544754215,61.510199290742825,41.60151028410425,102.59660382579072,46.15774394977585
2005,6,56.45053983936643,61.4135147374454,42.217671270752334,41.563662475790515,24.919988461288973,42.43266082883072,37.72484722325175,28.587872920166205,51.23145234712555,53.70693015482412,62.025687778154534,31.780778643023808
2005,7,50.4979448038277,56.60819118943854,30.469700000227984,32.275702708623065,14.282577468278685,31.08538838133199,42.42040955196231,33.508721456024446,35.02914009193702,36.72173038457235,132.53006740360505,146.67669468897137
2005,8,52.90343899914039,42.41258188467616,42.78195206366762,41.14999176368273,54.037475231853605,32.02916087126506,67.9137718706241,39.14292582246531,38.94648467263267,24.637802886868432,25.405351802618714,7.81033043801125
2005,9,82.2047208135485,126.8743664666778,50.15339636377179,48.45323727759228,31.80663120435063,52.18263686303651,58.31485866897983,88.61404484377817,39.309377020846355,40.53323232019027,21.942887584095082,14.990822417385427
2005,10,59.568828172976914,80.45718733124258,49.16952588858998,52.20793832059241,27.5234149363852,75.64640226091723,52.03660462601673,63.58903951217632,47.548687947146874,42.63163248659684,30.771824027922616,21.831085861720183
2005,11,48.35186938946531,32.466095980037096,51.75755179550183,55.932277583593915,44.8945422784712,49.92881748737899,63.27342580141616,65.38130653432812,31.063628025760696,13.291676238985506,14.39104363611126,44.24217661661434
2005,12,56.894089217681,78.73817649110998,38.59700295869898,41.1335697974381,27.313424376531607,54.302037833913076,45.16742813434992,42.92587076055782,52.8692377423331,27.369803708700733,29.633586644883177,15.183684233028263
2006,1,60.8172722182363,62.222410814143004,54.015841016434265,52.74494782721625,32.55397471882407,99.56219162216465,63.927371787193046,89.75141028739402,43.61324084473537,53.009403518125126,21.522698457213004,51.46315964454338
2006,2,58.184594673843925,60.37162199694527,45.97355056656021,49.2428114438442,24.595062340852273,79.91271531783607,52.29276510874839,69.50133132731668,45.18928383043208,68.65624220034377,17.34480215893843,0
2006,3,49.84178581504509,46.38076046654976,42.48382820109985,43.40878963969777,32.02690105914142,43.297598241373834,53.08928204354597,42.03998440093806,36.16251347178083,33.0959163260108,47.77774876657805,26.70589812947098
2006,4,67.66570897095215,57.94457797737796,60.01895536746298,65.72444409081095,18.973890270587198,55.46455823196491,53.962306598193564,53.7731267405608,100.00200771429557,31.961601839961453,23.070117893773688,7.092412866161357
2006,5,64.20311039642996,95.86812370732414,44.25902623239449,49.913901614467626,25.646156925050935,44.62013176584851,49.651101272071685,38.3394613340083,44.30558909536836,21.38979532307235,41.90670034829922,27.12277068563833
2006,6,65.83484641162129,91.21692511895127,35.98867888916638,37.2473850195469,19.8465667324155,49.24248367376528,45.53733286556073,22.117206228124452,86.93401369414136,29.085517394092655,23.326821235994167,21.51399240644479
