DATE,NUMBER_ARTICLES,TPUD_ARTICLES,TPUD_index,TPUD_index_MA7,TPUD_index_MA30
2015-08-04 00:00:00,696,3,43.103448275862,30.098779203833,25.1373873388742
2015-08-05 00:00:00,739,1,13.531799729364,30.1472345741417,24.4022077094497
2015-08-06 00:00:00,958,6,62.6304801670146,32.1342929032036,25.4813175122937
2015-08-07 00:00:00,858,2,23.3100233100233,32.3211247732038,26.2583182892944
2015-08-08 00:00:00,581,1,17.2117039586919,32.3126314576555,25.0758071216372
2015-08-09 00:00:00,811,2,24.6609124537607,33.8291984053035,25.8978375367626
2015-08-10 00:00:00,574,8,139.372822299651,46.2601700277668,30.5435982800843
2015-08-11 00:00:00,703,6,85.3485064011379,52.2951783313777,32.9869420677528
2015-08-12 00:00:00,734,0,0,50.3620640843256,30.83986745691
2015-08-13 00:00:00,786,3,38.1679389312977,46.8674153363661,31.6168373876066
2015-08-14 00:00:00,842,4,47.5059382422802,50.32397461240281,33.2003686623493
2015-08-15 00:00:00,577,3,51.9930675909878,55.2927408455879,34.5869705688818
2015-08-16 00:00:00,823,1,12.1506682867557,53.5055631074444,34.6057433279189
2015-08-17 00:00:00,552,5,90.5797101449275,46.5351185139124,36.5102397976328
2015-08-18 00:00:00,661,2,30.2571860816944,38.664929896849,36.3437245354127
2015-08-19 00:00:00,742,1,13.477088948787,40.5902283181043,36.2192373684159
2015-08-20 00:00:00,821,2,24.3605359317905,38.6177421753176,36.5617716647338
2015-08-21 00:00:00,862,3,34.8027842227378,36.8030058868115,37.7218644721584
2015-08-22 00:00:00,464,2,43.103448275862,35.5330602703649,38.787450832653
2015-08-23 00:00:00,859,2,23.2828870779976,37.1233772405424,38.3980459030851
2015-08-24 00:00:00,595,1,16.8067226890756,26.5843790325635,38.9582699927209
2015-08-25 00:00:00,704,1,14.2045454545454,24.2911446572565,38.5963329531523
2015-08-26 00:00:00,748,1,13.3689839572192,24.2757010870326,37.3148500349733
2015-08-27 00:00:00,843,3,35.5871886120996,25.879508612791,35.5468799064844
2015-08-28 00:00:00,830,4,48.1927710843373,27.7923638787338,36.7135518713889
2015-08-29 00:00:00,581,1,17.2117039586919,24.0935432619952,35.6632396078926
2015-08-30 00:00:00,901,4,44.3951165371809,27.1095760418785,36.4096701517979
2015-08-31 00:00:00,620,2,32.258064516129,29.3169105886004,36.9092337300845
2015-09-01 00:00:00,688,5,72.6744186046511,37.6697496100441,38.863549556232
2015-09-02 00:00:00,771,4,51.8806744487678,43.17141968026529,38.8477046731107
2015-09-03 00:00:00,847,5,59.0318772136953,46.52066090906469,39.3786523043718
2015-09-04 00:00:00,864,3,34.7222222222222,44.5962967859054,40.0849997208004
2015-09-05 00:00:00,606,1,16.5016501650165,44.4948605296661,38.5473720540671
2015-09-06 00:00:00,908,3,33.0396475770925,42.8726506782249,38.8716928629694
2015-09-07 00:00:00,520,0,0,38.2643557473493,38.2979693976797
2015-09-08 00:00:00,667,2,29.9850074962518,32.1658684461494,38.4754392324294
2015-09-09 00:00:00,809,1,12.3609394313967,26.5201920150964,34.2417098034876
2015-09-10 00:00:00,865,0,0,18.0870666988542,31.3967595901163
2015-09-11 00:00:00,903,2,22.1483942414174,16.2908055587392,32.1350393981636
2015-09-12 00:00:00,616,1,16.2337662337662,16.2525364257035,31.4039003082459
2015-09-13 00:00:00,948,0,0,11.5325867718331,29.8203690335032
2015-09-14 00:00:00,693,2,28.8600288600288,15.6554480375515,29.0492677424712
2015-09-15 00:00:00,716,5,69.8324022346368,21.347933000178,30.9719922074006
2015-09-16 00:00:00,768,3,39.0625,25.1624416528356,29.2547518692363
2015-09-17 00:00:00,870,2,22.9885057471264,28.4465139024251,29.0124625247507
2015-09-18 00:00:00,895,1,11.1731843575418,26.8786267761571,28.9356657050426
2015-09-19 00:00:00,483,0,0,24.5595173141905,28.1236478406495
2015-09-20 00:00:00,972,6,61.7283950617283,33.377859465866,29.0211682019492
2015-09-21 00:00:00,692,2,28.9017341040462,33.3838173578685,28.5477777295554
2015-09-22 00:00:00,731,0,0,23.4077598957775,27.7716814936221
2015-09-23 00:00:00,848,2,23.5849056603773,21.1966749901171,27.9976209259988
2015-09-24 00:00:00,929,1,10.7642626480086,19.450354547386,27.8829448324476
2015-09-25 00:00:00,883,3,33.9750849377123,22.7077689159818,28.5698148651307
2015-09-26 00:00:00,715,4,55.9440559440559,30.6997769079898,29.2483771095293
2015-09-27 00:00:00,1056,1,9.46969696969697,23.2342486091281,27.9576079723746
2015-09-28 00:00:00,746,3,40.2144772117962,24.8503547673781,28.7243670808114
2015-09-29 00:00:00,747,1,13.3868808567603,26.7627663183439,27.6907592247974
2015-09-30 00:00:00,810,2,24.6913580246913,26.9208309418173,27.4385356750828
2015-10-01 00:00:00,911,3,32.9308452250274,30.0874855956772,26.113749895762
2015-10-02 00:00:00,968,1,10.3305785123966,26.7096989634892,24.728746697883
2015-10-03 00:00:00,695,4,57.5539568345323,26.9396848049859,24.6794826852442
2015-10-04 00:00:00,1007,7,69.5134061569016,35.5173575460151,25.8391888164002
2015-10-05 00:00:00,740,2,27.027027027027,33.6334360910481,26.1900347118005
2015-10-06 00:00:00,746,9,120.643431635388,48.955800487995,29.1101608470771
2015-10-07 00:00:00,860,8,93.0232558139534,58.7175001721753,32.2109360408755
2015-10-08 00:00:00,948,8,84.3881856540084,66.0685488048869,34.0243753128007
2015-10-09 00:00:00,932,6,64.3776824034334,73.7895636464635,35.758266745202
2015-10-10 00:00:00,591,3,50.7614213197969,72.81920143007281,37.4503141225285
2015-10-11 00:00:00,924,2,21.6450216450216,65.9808607855185,37.433535035982
2015-10-12 00:00:00,682,2,29.3255131964809,66.3092159525833,37.8699266014058
2015-10-13 00:00:00,709,2,28.2087447108603,53.10426067765069,38.8102180917678
2015-10-14 00:00:00,795,1,12.5786163522012,41.6121693259718,38.2675043415069
2015-10-15 00:00:00,948,3,31.6455696202531,34.0775098925782,36.9946099210274
2015-10-16 00:00:00,928,6,64.6551724137931,34.1171513226296,37.8476990014872
2015-10-17 00:00:00,566,2,35.3356890459363,31.9134752835067,38.2592717781142
2015-10-18 00:00:00,941,1,10.6269925611052,30.3394711286614,38.2410653848997
2015-10-19 00:00:00,674,9,133.531157270029,45.225991710597,42.69210396056729
2015-10-20 00:00:00,760,10,131.578947368421,59.9931635188199,45.0204557041237
2015-10-21 00:00:00,829,12,144.752714113389,78.875177484704,48.8821550377685
2015-10-22 00:00:00,957,7,73.1452455590386,84.8037026188162,51.32032988973651
2015-10-23 00:00:00,936,4,42.7350427350427,81.6722555218519,51.9586677922253
